id,timestamp,user_email,method,path,status_code,message,ip,user_agent
31,2025-06-08T18:12:16.939384,sakiw92923@nomrista.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.3
32,2025-06-11T13:40:44.591394,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
33,2025-06-11T13:41:44.563862,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
34,2025-06-11T13:42:34.927996,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
35,2025-06-11T13:44:47.067898,anonymous,GET,http://localhost:8000/auth/google_login.html,200,,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
36,2025-06-11T13:44:48.044789,anonymous,GET,http://localhost:8000/favicon.ico,404,,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
37,2025-06-11T13:45:01.386779,xavier.ricarte@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
38,2025-06-11T13:45:03.463692,xavier.ricarte@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
39,2025-06-11T13:45:07.814356,xavier.ricarte@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
40,2025-06-11T13:45:10.324406,xavier.ricarte@gmail.com,GET,http://localhost:8000/categories,200,,127.0.0.1,python-requests/2.32.4
41,2025-06-11T13:45:11.035486,xavier.ricarte@gmail.com,GET,http://localhost:8000/user/email,200,,127.0.0.1,python-requests/2.32.4
42,2025-06-12T07:18:01.418254,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
43,2025-06-12T07:18:03.540513,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
44,2025-06-12T07:18:08.244106,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
45,2025-06-12T07:18:10.333653,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
46,2025-06-12T07:18:12.242561,testuser@gmail.com,GET,http://localhost:8000/user/email,200,,127.0.0.1,python-requests/2.32.4
47,2025-06-12T07:18:13.486330,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
48,2025-06-12T07:18:15.595286,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
49,2025-06-12T07:18:17.707624,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
50,2025-06-12T07:18:18.052236,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
51,2025-06-12T07:18:19.782702,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
52,2025-06-12T07:18:20.123305,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
53,2025-06-12T07:18:21.893495,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
54,2025-06-12T07:18:22.221803,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
55,2025-06-12T07:18:23.132751,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
56,2025-06-12T07:18:23.972521,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
57,2025-06-12T07:18:25.214399,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
58,2025-06-12T07:18:27.322244,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
59,2025-06-12T07:18:35.801896,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
60,2025-06-12T07:18:37.911694,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
61,2025-06-12T07:18:40.022300,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
62,2025-06-12T07:18:42.951491,testuser@gmail.com,POST,http://localhost:8000/events/0EV6KCayRW5N9tKaUKx9/register,200,,127.0.0.1,python-requests/2.32.4
63,2025-06-12T07:18:45.063353,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
64,2025-06-12T07:18:47.174698,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
65,2025-06-12T07:18:49.242919,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
66,2025-06-12T07:19:02.930397,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
67,2025-06-12T07:19:04.993391,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
68,2025-06-12T07:19:07.083445,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
69,2025-06-12T07:19:09.958527,testuser@gmail.com,POST,http://localhost:8000/events/0EV6KCayRW5N9tKaUKx9/register,200,,127.0.0.1,python-requests/2.32.4
70,2025-06-12T07:19:12.117013,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
71,2025-06-12T07:19:14.244286,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
72,2025-06-12T07:19:16.352642,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
73,2025-06-12T07:19:35.390168,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
74,2025-06-12T07:19:37.484479,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
75,2025-06-12T07:19:39.613728,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
76,2025-06-12T07:19:42.586785,testuser@gmail.com,POST,http://localhost:8000/events/0EV6KCayRW5N9tKaUKx9/register,200,,127.0.0.1,python-requests/2.32.4
77,2025-06-12T07:19:44.932942,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
78,2025-06-12T07:19:46.993225,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
79,2025-06-12T07:19:49.042653,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
80,2025-06-12T07:52:46.299469,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
81,2025-06-12T07:52:48.456287,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
82,2025-06-12T07:52:52.906467,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
83,2025-06-12T07:52:54.966158,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
84,2025-06-12T07:52:55.070961,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
85,2025-06-12T07:52:57.169294,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
86,2025-06-12T07:52:59.271097,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
87,2025-06-12T07:53:00.037889,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
88,2025-06-12T07:53:02.130971,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
89,2025-06-12T07:53:04.237911,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
90,2025-06-12T07:53:24.637575,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
91,2025-06-12T07:53:26.710023,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
92,2025-06-12T07:53:28.812855,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
93,2025-06-12T07:53:30.926203,testuser@gmail.com,POST,http://localhost:8000/events/1Nxx5reD4fPrxWEq86mD/register,500,module &#x27;google.cloud.firestore&#x27; has no attribute &#x27;client&#x27;,127.0.0.1,python-requests/2.32.4
94,2025-06-12T07:54:11.808876,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
95,2025-06-12T07:54:13.905151,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
96,2025-06-12T07:54:16.011894,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
97,2025-06-12T07:54:18.113088,testuser@gmail.com,POST,http://localhost:8000/events/16U2LAVegVsNOmRywfP3/register,500,module &#x27;google.cloud.firestore&#x27; has no attribute &#x27;client&#x27;,127.0.0.1,python-requests/2.32.4
98,2025-06-12T07:56:10.129777,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
99,2025-06-12T07:57:34.119950,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
100,2025-06-12T07:57:36.196380,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
101,2025-06-12T07:57:38.286647,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
102,2025-06-12T07:57:40.420111,testuser@gmail.com,POST,http://localhost:8000/events/2Q21xVhwupTRNMWJpGBj/register,500,module &#x27;google.cloud.firestore&#x27; has no attribute &#x27;client&#x27;,127.0.0.1,python-requests/2.32.4
103,2025-06-12T07:57:59.819949,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
104,2025-06-12T07:58:04.538248,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
105,2025-06-12T07:58:06.650984,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
106,2025-06-12T07:58:11.298526,testuser@gmail.com,POST,http://localhost:8000/events/2Q21xVhwupTRNMWJpGBj/register,200,,127.0.0.1,python-requests/2.32.4
107,2025-06-12T07:58:13.468381,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
108,2025-06-12T07:58:15.563139,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
109,2025-06-12T07:58:17.660565,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
110,2025-06-12T08:00:54.276889,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
111,2025-06-12T08:00:56.369771,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
112,2025-06-12T08:00:58.447796,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
113,2025-06-12T08:01:03.076750,testuser@gmail.com,POST,http://localhost:8000/events/16U2LAVegVsNOmRywfP3/register,200,,127.0.0.1,python-requests/2.32.4
114,2025-06-12T08:01:05.266468,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
115,2025-06-12T08:01:07.381329,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
116,2025-06-12T08:01:09.496852,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
117,2025-06-12T08:05:15.927909,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
118,2025-06-12T08:05:18.064218,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
119,2025-06-12T08:05:22.875145,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
120,2025-06-12T08:05:24.949134,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
121,2025-06-12T08:05:26.129166,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
122,2025-06-12T08:05:27.324575,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
123,2025-06-12T08:05:28.192810,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
124,2025-06-12T08:05:29.399329,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
125,2025-06-12T08:05:30.267095,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
126,2025-06-12T08:05:31.482119,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
127,2025-06-12T08:05:40.753758,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
128,2025-06-12T08:05:42.814526,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
129,2025-06-12T08:05:44.885262,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
130,2025-06-12T08:05:49.641640,testuser@gmail.com,POST,http://localhost:8000/events/17YieR6rclgi5qu9V2I5/register,200,,127.0.0.1,python-requests/2.32.4
131,2025-06-12T08:05:51.772481,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
132,2025-06-12T08:05:53.842562,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
133,2025-06-12T08:05:55.915556,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
134,2025-06-12T08:06:14.545152,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
135,2025-06-12T08:06:16.631934,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
136,2025-06-12T08:06:18.705209,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
137,2025-06-12T08:06:23.010873,testuser@gmail.com,POST,http://localhost:8000/events/17YieR6rclgi5qu9V2I5/register,200,,127.0.0.1,python-requests/2.32.4
138,2025-06-12T08:06:25.147685,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
139,2025-06-12T08:06:27.231864,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
140,2025-06-12T08:06:29.310154,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
141,2025-06-12T08:06:51.600394,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
142,2025-06-12T08:06:53.712642,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
143,2025-06-12T08:06:55.783977,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
144,2025-06-12T08:06:57.864437,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
145,2025-06-12T08:07:00.013331,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
146,2025-06-12T08:07:02.094610,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
147,2025-06-12T08:07:04.174702,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
148,2025-06-12T08:07:19.164198,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
149,2025-06-12T08:07:21.247899,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
150,2025-06-12T08:07:23.331474,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
151,2025-06-12T08:07:27.568133,testuser@gmail.com,POST,http://localhost:8000/events/17YieR6rclgi5qu9V2I5/register,200,,127.0.0.1,python-requests/2.32.4
152,2025-06-12T08:07:29.706962,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
153,2025-06-12T08:07:31.277703,testuser@gmail.com,GET,http://localhost:8000/user/email,200,,127.0.0.1,python-requests/2.32.4
154,2025-06-12T08:07:31.792407,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
155,2025-06-12T08:07:33.861091,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
156,2025-06-12T08:07:35.003786,testuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
157,2025-06-12T08:07:37.081803,testuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
158,2025-06-12T08:07:39.153018,testuser@gmail.com,GET,http://localhost:8000/categories,403,,127.0.0.1,python-requests/2.32.4
159,2025-06-13T06:52:21.290422,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
160,2025-06-13T06:52:23.435113,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
161,2025-06-13T06:52:28.224977,adminuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
162,2025-06-13T06:52:31.070118,adminuser@gmail.com,GET,http://localhost:8000/categories,200,,127.0.0.1,python-requests/2.32.4
163,2025-06-13T06:52:56.288866,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
164,2025-06-13T06:52:56.955411,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
165,2025-06-13T06:52:58.360132,adminuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
166,2025-06-13T06:52:59.045971,adminuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
167,2025-06-13T06:53:03.372966,adminuser@gmail.com,GET,http://localhost:8000/categories,200,,127.0.0.1,python-requests/2.32.4
168,2025-06-13T06:53:03.392955,adminuser@gmail.com,GET,http://localhost:8000/categories,200,,127.0.0.1,python-requests/2.32.4
169,2025-06-13T06:53:15.636298,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
170,2025-06-13T06:53:17.691501,adminuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
171,2025-06-13T06:53:20.497802,adminuser@gmail.com,GET,http://localhost:8000/categories,200,,127.0.0.1,python-requests/2.32.4
172,2025-06-13T06:53:52.613387,adminuser@gmail.com,POST,http://localhost:8000/events/create,400,,127.0.0.1,python-requests/2.32.4
173,2025-06-13T06:54:22.470158,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
174,2025-06-13T06:54:53.157602,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
175,2025-06-13T06:54:55.305568,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
176,2025-06-13T06:54:57.364583,adminuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
177,2025-06-13T06:55:02.350981,adminuser@gmail.com,GET,http://localhost:8000/categories,200,,127.0.0.1,python-requests/2.32.4
178,2025-06-13T06:55:11.128335,adminuser@gmail.com,GET,http://localhost:8000/events,200,,127.0.0.1,python-requests/2.32.4
179,2025-06-13T06:55:58.992394,adminuser@gmail.com,POST,http://localhost:8000/events/create,200,,127.0.0.1,python-requests/2.32.4
180,2025-06-13T06:56:10.242014,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
181,2025-06-13T06:56:12.283489,adminuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
182,2025-06-13T06:56:15.091978,adminuser@gmail.com,GET,http://localhost:8000/categories,200,,127.0.0.1,python-requests/2.32.4
183,2025-06-13T06:56:26.287481,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
184,2025-06-13T06:56:28.363109,adminuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
185,2025-06-13T06:56:31.171498,adminuser@gmail.com,GET,http://localhost:8000/categories,200,,127.0.0.1,python-requests/2.32.4
186,2025-06-13T06:57:09.613550,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
187,2025-06-13T06:57:11.689487,adminuser@gmail.com,GET,http://localhost:8000/events?page=1&per_page=10,200,,127.0.0.1,python-requests/2.32.4
188,2025-06-13T06:57:14.519459,adminuser@gmail.com,GET,http://localhost:8000/categories,200,,127.0.0.1,python-requests/2.32.4
189,2025-06-13T06:57:16.782188,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
190,2025-06-13T06:57:19.435365,adminuser@gmail.com,GET,http://localhost:8000/events?page=2&per_page=10,200,,127.0.0.1,python-requests/2.32.4
191,2025-06-13T06:57:22.226868,adminuser@gmail.com,GET,http://localhost:8000/categories,200,,127.0.0.1,python-requests/2.32.4
192,2025-06-13T06:57:44.403178,adminuser@gmail.com,GET,http://localhost:8000/verify-token,200,,127.0.0.1,python-requests/2.32.4
193,2025-06-13T06:57:46.478654,adminuser@gmail.com,GET,http://localhost:8000/events?page=2&per_page=10,200,,127.0.0.1,python-requests/2.32.4
194,2025-06-13T06:57:49.289108,adminuser@gmail.com,GET,http://localhost:8000/categories,200,,127.0.0.1,python-requests/2.32.4
